"subjno","dayno","beepno","informat04","st_period","opgewkt_","onplplez","pieker","angstig_","somber__","ontspann","neur"
"4417",10739,10,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"4418",10739,10,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"4419",10739,10,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"4420",10739,10,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"4421",10739,10,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"4422",10739,10,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4467",10739,1,1,0,1,2,-3,3,2,5,3,37
"4468",10739,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"4469",10739,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"4470",10739,1,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"4471",10739,1,5,0,1,1,0,4,1,4,3,37
"4472",10739,1,6,0,1,1,1,2,1,3,5,37
"4473",10739,1,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"4474",10739,1,8,0,1,1,1,5,1,5,3,37
"4475",10739,1,9,0,1,7,3,1,1,1,5,37
"4476",10739,1,10,0,1,7,3,1,1,1,6,37
"4477",10739,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"4478",10739,2,1,0,1,5,3,1,1,1,5,37
"4479",10739,2,2,0,1,6,3,1,1,1,6,37
"4480",10739,2,3,0,1,6,2,1,1,1,5,37
"4481",10739,2,4,0,1,4,2,1,1,3,5,37
"4482",10739,2,5,0,1,5,2,1,1,1,5,37
"4483",10739,2,6,0,1,5,3,1,1,1,5,37
"4484",10739,2,7,0,1,6,3,1,1,1,5,37
"4485",10739,2,8,0,1,6,3,1,1,1,6,37
"4486",10739,2,9,0,1,5,1,1,1,1,5,37
"4487",10739,2,10,0,1,6,3,1,1,1,6,37
"4488",10739,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"4489",10739,3,1,0,1,6,3,1,1,1,6,37
"4490",10739,3,2,0,1,6,1,1,1,1,6,37
"4491",10739,3,3,0,1,5,2,1,1,1,6,37
"4492",10739,3,4,0,1,6,2,1,1,1,6,37
"4493",10739,3,5,0,1,4,2,1,1,1,4,37
"4494",10739,3,6,0,1,1,2,1,1,2,4,37
"4495",10739,3,7,0,1,6,2,1,1,1,6,37
"4496",10739,3,8,0,1,6,2,1,1,1,5,37
"4497",10739,3,9,0,1,6,3,1,1,1,6,37
"4498",10739,3,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"4499",10739,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"4500",10739,4,1,0,1,6,2,1,1,1,6,37
"4501",10739,4,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"4502",10739,4,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"4503",10739,4,4,0,1,6,2,1,1,1,7,37
"4504",10739,4,5,0,1,6,2,1,1,1,6,37
"4505",10739,4,6,0,1,6,2,1,1,1,6,37
"4506",10739,4,7,0,1,4,1,4,1,4,4,37
"4507",10739,4,8,0,1,4,-2,1,1,1,7,37
"4508",10739,4,9,0,1,6,3,1,1,1,6,37
"4509",10739,4,10,0,1,5,1,1,1,1,6,37
"4510",10739,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"4511",10739,5,1,0,1,3,1,4,1,1,4,37
"4512",10739,5,2,0,1,6,2,1,1,1,6,37
"4513",10739,5,3,0,1,4,1,1,1,4,4,37
"4514",10739,5,4,0,1,4,1,3,1,5,4,37
"4515",10739,5,5,0,1,5,0,1,1,1,5,37
"4516",10739,5,6,0,1,5,2,1,1,1,5,37
"4517",10739,5,7,0,1,5,1,2,1,1,5,37
"4518",10739,5,8,0,1,4,1,1,1,1,5,37
"4519",10739,5,9,0,1,5,1,1,1,1,5,37
"4520",10739,5,10,0,1,4,1,4,1,4,5,37
"4521",10739,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"4522",10739,6,1,0,1,5,2,1,1,1,5,37
"4523",10739,6,2,0,1,5,2,1,1,1,5,37
"4524",10739,6,3,0,1,5,2,1,1,1,5,37
"4525",10739,6,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"4526",10739,6,5,0,1,6,2,1,1,1,6,37
"4527",10739,6,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"4528",10739,6,7,0,1,6,2,1,1,1,6,37
"4529",10739,6,8,0,1,4,1,3,1,1,4,37
"4530",10739,6,9,0,1,5,2,1,1,1,5,37
"4531",10739,6,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"4532",10739,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"4533",10739,7,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"4534",10739,7,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"4535",10739,7,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"4536",10739,7,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"4537",10739,7,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"4538",10739,7,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"4539",10739,7,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"4540",10739,7,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"4541",10739,7,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"4542",10739,7,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"4543",10739,7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"4544",10739,8,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"4545",10739,8,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"4546",10739,8,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"4547",10739,8,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"4548",10739,8,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"4549",10739,8,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"4550",10739,8,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"4551",10739,8,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"4552",10739,8,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"4553",10739,8,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"4554",10739,8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"4555",10739,9,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"4556",10739,9,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"4557",10739,9,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"4558",10739,9,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"4559",10739,9,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"4560",10739,9,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"4561",10739,9,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"4562",10739,9,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"4563",10739,9,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"4564",10739,9,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"4565",10739,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"4566",10739,10,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"4567",10739,10,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"4568",10739,10,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"4569",10739,10,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"4570",10739,10,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"4571",10739,10,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"4572",10739,10,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"4573",10739,10,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"4574",10739,10,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"4575",10739,10,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"4576",10739,10,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"4621",10740,1,1,0,0,5,2,1,1,1,6,33
"4622",10740,1,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"4623",10740,1,3,0,0,4,2,2,1,1,5,33
"4624",10740,1,4,0,0,5,2,1,1,1,5,33
"4625",10740,1,5,0,0,6,3,1,NA,1,NA,33
"4626",10740,1,6,0,0,5,3,1,1,1,5,33
"4627",10740,1,7,0,0,6,3,1,1,1,6,33
"4628",10740,1,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"4629",10740,1,9,0,0,5,3,1,1,1,5,33
"4630",10740,1,10,0,0,6,3,1,1,1,6,33
"4631",10740,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4632",10740,2,1,0,0,5,3,1,1,1,5,33
"4633",10740,2,2,0,0,6,3,1,1,1,6,33
"4634",10740,2,3,0,0,6,3,1,1,1,6,33
"4635",10740,2,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"4636",10740,2,5,0,0,6,3,3,1,2,4,33
"4637",10740,2,6,0,0,6,3,1,1,1,6,33
"4638",10740,2,7,0,0,6,3,2,1,1,5,33
"4639",10740,2,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"4640",10740,2,9,0,0,6,2,1,1,1,6,33
"4641",10740,2,10,0,0,5,3,1,1,1,5,33
"4642",10740,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4643",10740,3,1,0,0,4,3,2,1,1,4,33
"4644",10740,3,2,0,0,1,2,2,1,3,4,33
"4645",10740,3,3,0,0,4,1,3,1,1,4,33
"4646",10740,3,4,0,0,4,2,3,1,1,4,33
"4647",10740,3,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"4648",10740,3,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"4649",10740,3,7,0,0,5,3,3,1,1,4,33
"4650",10740,3,8,0,0,1,3,3,1,2,2,33
"4651",10740,3,9,0,0,2,2,1,1,1,2,33
"4652",10740,3,10,0,0,5,3,1,1,1,4,33
"4653",10740,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4654",10740,4,1,0,0,4,3,2,1,1,4,33
"4655",10740,4,2,0,0,4,3,1,1,1,3,33
"4656",10740,4,3,0,0,4,3,1,1,1,3,33
"4657",10740,4,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"4658",10740,4,5,0,0,4,2,1,1,1,4,33
"4659",10740,4,6,0,0,5,3,1,1,1,5,33
"4660",10740,4,7,0,0,6,3,1,1,1,5,33
"4661",10740,4,8,0,0,6,3,1,1,1,6,33
"4662",10740,4,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"4663",10740,4,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"4664",10740,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4665",10740,5,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"4666",10740,5,2,0,0,4,3,1,1,1,4,33
"4667",10740,5,3,0,0,3,2,3,1,1,3,33
"4668",10740,5,4,0,0,4,1,2,1,1,4,33
"4669",10740,5,5,0,0,1,-3,5,1,5,1,33
"4670",10740,5,6,0,0,2,2,3,1,2,3,33
"4671",10740,5,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"4672",10740,5,8,0,0,4,3,2,1,3,3,33
"4673",10740,5,9,0,0,4,3,1,1,1,4,33
"4674",10740,5,10,0,0,5,3,1,1,1,5,33
"4675",10740,5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4676",10740,6,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"4677",10740,6,2,0,0,4,2,1,1,1,4,33
"4678",10740,6,3,0,0,4,-2,3,4,1,1,33
"4679",10740,6,4,0,0,3,-2,3,1,1,4,33
"4680",10740,6,5,0,0,4,3,2,1,1,3,33
"4681",10740,6,6,0,0,4,3,1,1,1,3,33
"4682",10740,6,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"4683",10740,6,8,0,0,6,NA,1,1,1,5,33
"4684",10740,6,9,0,0,6,3,1,1,1,6,33
"4685",10740,6,10,0,0,5,3,1,1,1,5,33
"4686",10740,6,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4687",10740,7,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"4688",10740,7,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"4689",10740,7,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"4690",10740,7,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"4691",10740,7,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"4692",10740,7,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"4693",10740,7,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"4694",10740,7,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"4695",10740,7,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"4696",10740,7,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"4697",10740,7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4698",10740,8,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"4699",10740,8,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"4700",10740,8,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"4701",10740,8,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"4702",10740,8,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"4703",10740,8,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"4704",10740,8,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"4705",10740,8,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"4706",10740,8,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"4707",10740,8,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"4708",10740,8,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4709",10740,9,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"4710",10740,9,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"4711",10740,9,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"4712",10740,9,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"4713",10740,9,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"4714",10740,9,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"4715",10740,9,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"4716",10740,9,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"4717",10740,9,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"4718",10740,9,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"4719",10740,9,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4720",10740,10,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"4721",10740,10,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"4722",10740,10,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"4723",10740,10,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"4724",10740,10,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"4725",10740,10,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"4726",10740,10,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"4727",10740,10,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"4728",10740,10,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"4729",10740,10,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"4730",10740,10,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4775",10740,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"4776",10740,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"4777",10740,1,3,0,1,5,3,2,1,1,5,33
"4778",10740,1,4,0,1,6,3,1,1,1,5,33
"4779",10740,1,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"4780",10740,1,6,0,1,6,3,1,1,1,6,33
"4781",10740,1,7,0,1,6,3,1,1,1,6,33
"4782",10740,1,8,0,1,6,3,1,1,1,6,33
"4783",10740,1,9,0,1,6,3,1,1,1,6,33
"4784",10740,1,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"4785",10740,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"4786",10740,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"4787",10740,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"4788",10740,2,3,0,1,7,3,1,1,1,6,33
"4789",10740,2,4,0,1,7,3,1,1,1,7,33
"4790",10740,2,5,0,1,7,3,1,1,1,7,33
"4791",10740,2,6,0,1,7,3,1,1,1,7,33
"4792",10740,2,7,0,1,6,3,1,1,1,6,33
"4793",10740,2,8,0,1,6,3,1,1,1,6,33
"4794",10740,2,9,0,1,7,2,1,1,1,6,33
"4795",10740,2,10,0,1,7,3,1,1,1,7,33
"4796",10740,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"4797",10740,3,1,0,1,3,3,1,1,3,3,33
"4798",10740,3,2,0,1,4,3,1,1,1,4,33
"4799",10740,3,3,0,1,6,2,1,1,1,4,33
"4800",10740,3,4,0,1,6,2,1,1,1,5,33
"4801",10740,3,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"4802",10740,3,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"4803",10740,3,7,0,1,6,1,1,1,1,6,33
"4804",10740,3,8,0,1,6,3,1,1,1,6,33
"4805",10740,3,9,0,1,6,3,1,1,1,6,33
"4806",10740,3,10,0,1,6,3,1,1,1,5,33
"4807",10740,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"4808",10740,4,1,0,1,5,3,1,1,1,4,33
"4809",10740,4,2,0,1,5,3,1,1,1,5,33
"4810",10740,4,3,0,1,3,-2,3,1,2,3,33
"4811",10740,4,4,0,1,6,3,1,1,1,5,33
"4812",10740,4,5,0,1,6,2,1,1,1,5,33
"4813",10740,4,6,0,1,6,3,1,1,1,6,33
"4814",10740,4,7,0,1,6,3,1,1,1,6,33
"4815",10740,4,8,0,1,5,3,1,1,1,6,33
"4816",10740,4,9,0,1,4,-1,2,1,2,2,33
"4817",10740,4,10,0,1,5,3,1,1,1,5,33
"4818",10740,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"4819",10740,5,1,0,1,4,3,3,1,1,4,33
"4820",10740,5,2,0,1,6,3,1,1,1,5,33
"4821",10740,5,3,0,1,6,3,1,1,1,5,33
"4822",10740,5,4,0,1,5,2,1,1,1,5,33
"4823",10740,5,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"4824",10740,5,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"4825",10740,5,7,0,1,6,2,1,1,1,4,33
"4826",10740,5,8,0,1,4,3,2,1,1,5,33
"4827",10740,5,9,0,1,6,3,1,1,1,6,33
"4828",10740,5,10,0,1,6,3,1,1,1,5,33
"4829",10740,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"4830",10740,6,1,0,1,4,-1,1,1,2,3,33
"4831",10740,6,2,0,1,5,3,2,1,1,4,33
"4832",10740,6,3,0,1,5,0,2,1,1,4,33
"4833",10740,6,4,0,1,6,2,1,1,1,5,33
"4834",10740,6,5,0,1,6,3,1,1,1,4,33
"4835",10740,6,6,0,1,6,2,1,1,1,6,33
"4836",10740,6,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"4837",10740,6,8,0,1,6,3,1,1,1,5,33
"4838",10740,6,9,0,1,6,3,1,1,1,6,33
"4839",10740,6,10,0,1,6,3,1,1,1,5,33
"4840",10740,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"4841",10740,7,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"4842",10740,7,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"4843",10740,7,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"4844",10740,7,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"4845",10740,7,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"4846",10740,7,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"4847",10740,7,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"4848",10740,7,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"4849",10740,7,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"4850",10740,7,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"4851",10740,7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"4852",10740,8,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"4853",10740,8,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"4854",10740,8,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"4855",10740,8,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"4856",10740,8,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"4857",10740,8,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"4858",10740,8,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"4859",10740,8,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"4860",10740,8,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"4861",10740,8,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"4862",10740,8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"4863",10740,9,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"4864",10740,9,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"4865",10740,9,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"4866",10740,9,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"4867",10740,9,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"4868",10740,9,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"4869",10740,9,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"4870",10740,9,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"4871",10740,9,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"4872",10740,9,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"4873",10740,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"4874",10740,10,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"4875",10740,10,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"4876",10740,10,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"4877",10740,10,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"4878",10740,10,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"4879",10740,10,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"4880",10740,10,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"4881",10740,10,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"4882",10740,10,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"4883",10740,10,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"4884",10740,10,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"4929",10741,1,1,0,0,1,NA,5,1,4,4,46
"4930",10741,1,2,0,0,4,3,7,1,4,4,46
"4931",10741,1,3,0,0,4,1,4,1,4,4,46
"4932",10741,1,4,0,0,6,3,1,1,1,4,46
"4933",10741,1,5,0,0,4,2,NA,1,1,4,46
"4934",10741,1,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"4935",10741,1,7,0,0,6,3,2,1,1,5,46
"4936",10741,1,8,0,0,6,3,1,1,1,5,46
"4937",10741,1,9,0,0,5,3,1,1,1,3,46
"4938",10741,1,10,0,0,6,3,1,1,1,6,46
"4939",10741,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4940",10741,2,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"4941",10741,2,2,0,0,5,3,1,1,1,5,46
"4942",10741,2,3,0,0,5,NA,1,1,1,5,46
"4943",10741,2,4,0,0,4,NA,4,1,4,4,46
"4944",10741,2,5,0,0,6,3,1,1,4,4,46
"4945",10741,2,6,0,0,4,3,3,1,3,6,46
"4946",10741,2,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"4947",10741,2,8,0,0,5,NA,1,1,1,6,46
"4948",10741,2,9,0,0,6,0,1,1,1,6,46
"4949",10741,2,10,0,0,4,3,1,1,1,6,46
"4950",10741,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4951",10741,3,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"4952",10741,3,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"4953",10741,3,3,0,0,7,3,4,1,1,7,46
"4954",10741,3,4,0,0,6,3,1,1,1,6,46
"4955",10741,3,5,0,0,7,3,1,1,1,7,46
"4956",10741,3,6,0,0,7,NA,1,1,1,7,46
"4957",10741,3,7,0,0,7,3,1,1,1,7,46
"4958",10741,3,8,0,0,7,3,1,1,1,7,46
"4959",10741,3,9,0,0,5,NA,4,1,1,5,46
"4960",10741,3,10,0,0,4,NA,5,1,1,4,46
"4961",10741,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4962",10741,4,1,0,0,1,-3,7,1,5,1,46
"4963",10741,4,2,0,0,1,0,7,1,4,3,46
"4964",10741,4,3,0,0,4,1,1,1,1,4,46
"4965",10741,4,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"4966",10741,4,5,0,0,4,3,4,1,1,4,46
"4967",10741,4,6,0,0,5,3,1,1,1,4,46
"4968",10741,4,7,0,0,6,3,1,1,1,5,46
"4969",10741,4,8,0,0,6,3,1,1,1,6,46
"4970",10741,4,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"4971",10741,4,10,0,0,7,3,1,1,1,7,46
"4972",10741,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4973",10741,5,1,0,0,4,3,4,1,1,1,46
"4974",10741,5,2,0,0,6,3,1,1,1,7,46
"4975",10741,5,3,0,0,7,3,1,1,1,7,46
"4976",10741,5,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"4977",10741,5,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"4978",10741,5,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"4979",10741,5,7,0,0,7,3,1,1,1,7,46
"4980",10741,5,8,0,0,4,3,1,1,1,4,46
"4981",10741,5,9,0,0,4,-3,4,1,1,4,46
"4982",10741,5,10,0,0,7,3,1,1,1,7,46
"4983",10741,5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4984",10741,6,1,0,0,7,3,1,1,1,4,46
"4985",10741,6,2,0,0,4,3,4,1,1,4,46
"4986",10741,6,3,0,0,6,3,1,1,1,4,46
"4987",10741,6,4,0,0,4,0,1,1,4,4,46
"4988",10741,6,5,0,0,4,1,1,1,4,4,46
"4989",10741,6,6,0,0,1,-3,7,1,7,1,46
"4990",10741,6,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"4991",10741,6,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"4992",10741,6,9,0,0,1,3,4,1,1,1,46
"4993",10741,6,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"4994",10741,6,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4995",10741,7,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"4996",10741,7,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"4997",10741,7,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"4998",10741,7,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"4999",10741,7,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"5000",10741,7,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"5001",10741,7,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"5002",10741,7,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"5003",10741,7,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"5004",10741,7,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"5005",10741,7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"5006",10741,8,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"5007",10741,8,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"5008",10741,8,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"5009",10741,8,4,NA,0,NA,NA,NA,NA,NA,NA,NA
